month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,47,3,0,13,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,243,7,0,9,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
