month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,118,1,191635,107,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,28029,0,94359,31,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
