month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,526,9,0,5,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,574,0,0,35,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
