month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4051,43,29323,452,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,4421,29,10150,66,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
