month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,505,398,0,184,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,893,266,0,236,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
