month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,735,3,1,3,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,747,2,3,9,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
