month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,3360,10514,4451,143148,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3360,10599,4451,143571,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
