month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,39,3992,86873,104612,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,39,4004,86873,105830,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
