month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2811,10,551,116,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3552,0,779,88,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
