month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4591,1663,0,1118,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,6784,860,5,1101,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
