month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2025,21,39,88,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2224,26,51,104,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
