month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,8755,0,294,99,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,12338,2,75,54,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
