month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,58374,874,278704,8558,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,67623,1190,283142,8208,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
