month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,16970,497,472,586,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,24410,91,4428,763,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
