month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,114,1435,39253,57568,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,115,1436,39371,58098,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
