month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,454,5,862,40,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,708,6,917,34,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
