month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,369,2,0,10,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,493,2,0,10,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
