month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1282,1015,556,123,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2801,189,905,164,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
