month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,14,0,0,13,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,28,0,3,4,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
