month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,192,465,169,4206,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,192,467,169,4213,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
