month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,786,9,0,171,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3125,17,0,118,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
