month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4072,154,22887,73,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2963,82,5994,48,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
