month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1975,7,24,114,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2298,14,424,104,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
