month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2654,3,144,640,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3926,8,141,839,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
