month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,271,4,5,70,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,462,1,5,102,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
