month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,6918,1985,502,35122,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,6918,1991,503,35219,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
