month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,388,0,10,21,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,521,5,25,17,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
