month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,6821,19,1295,622,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,6067,6,1812,610,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
