month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,127,11821,363457,222283,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,127,12028,363457,223709,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
