month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,258,0,0,16,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,156,0,0,5,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
