month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,26,1,9,5,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,30,1,14,2,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
