month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,14059,77,14825,2884,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,15172,248,23611,3385,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
