month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,17805,48,19980,855,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,17331,66,2846,708,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
