month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,423616,30,57496,75908,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,466477,50,86591,74011,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
