month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,31184,3695,3537,10430,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,29761,2618,676,14207,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
