month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,101222,166,3939,0,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,104785,17,3266,0,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
