month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,7072,44500,720134,2802374,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,7082,44536,720183,2814953,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
