month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,81505,103,74020,15421,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,99401,73,96830,14889,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
