month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,17360,40,817,1751,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,11892,57,872,2556,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
