month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,5097,57965,6,169850,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,5097,59369,6,171442,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
