month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,6296,73,47,480,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,5913,15,42,467,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
